study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA231202	SRP033725	SAMN02441931	SRS513908	SRX390437	SRR1047823	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	29517716	3010807032	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288371: BD HGB_3; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288371	GSM1288371_r1	1180251832;1215073639;	ca528f43b0ba9560e8bc155caa889d16;82c662674d24fe25fcad077867e5ed38;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047823/SRR1047823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047823/SRR1047823_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/003/SRR1047823/SRR1047823_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/003/SRR1047823/SRR1047823_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047823/SRR1047823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047823/SRR1047823_2.fastq.gz;							1416178051	49c49b5b96e9c993383811df1d089a2f	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/003/SRR1047823	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/003/SRR1047823	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/003/SRR1047823				GSM1288371		BD HGB_3		2014-04-16
PRJNA231202	SRP033725	SAMN02441931	SRS513908	SRX390437	SRR1047824	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	27218706	3483994368	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288371: BD HGB_3; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288371	GSM1288371_r2	1448331571;1462173551;	b73737539a7d8507e6ab8013ea72c3b8;e0e26f3b84eec1bb1446b196e7cb66fb;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047824/SRR1047824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047824/SRR1047824_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/004/SRR1047824/SRR1047824_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/004/SRR1047824/SRR1047824_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047824/SRR1047824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047824/SRR1047824_2.fastq.gz;							1875270239	d4b852ba52817e9e3eb263ccd7c61ce9	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/004/SRR1047824	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/004/SRR1047824	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/004/SRR1047824				GSM1288371		BD HGB_3		2014-04-16
PRJNA231202	SRP033725	SAMN02441931	SRS513908	SRX390437	SRR1047825	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	29639045	3793797760	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288371: BD HGB_3; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288371	GSM1288371_r3	1524892560;1579014681;	e8a5ec5967bb6c2cbb3c738c8afa43e3;a77ba8284ccff9e23214a75b06032f27;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047825/SRR1047825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047825/SRR1047825_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/005/SRR1047825/SRR1047825_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/005/SRR1047825/SRR1047825_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047825/SRR1047825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047825/SRR1047825_2.fastq.gz;							1978306771	a58a4b01a3b37a968562284a13c6e2ea	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/005/SRR1047825	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/005/SRR1047825	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/005/SRR1047825				GSM1288371		BD HGB_3		2014-04-16
PRJNA231202	SRP033725	SAMN02441931	SRS513908	SRX390437	SRR1047826	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	28914793	3701093504	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288371: BD HGB_3; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288371	GSM1288371_r4	1504929720;1554815232;	e846be37b1a9553a42f14231e1d92afa;fe5755a4d35ac82996b3495bd842ee69;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047826/SRR1047826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047826/SRR1047826_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/006/SRR1047826/SRR1047826_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/006/SRR1047826/SRR1047826_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047826/SRR1047826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047826/SRR1047826_2.fastq.gz;							1964363624	274f13dc8152b719f53dda90180d938f	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/006/SRR1047826	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/006/SRR1047826	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/006/SRR1047826				GSM1288371		BD HGB_3		2014-04-16
PRJNA231202	SRP033725	SAMN02441931	SRS513908	SRX390437	SRR1047827	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	29225442	3740856576	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288371: BD HGB_3; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288371	GSM1288371_r5	1516342545;1547972633;	20b1e92c62b0d0b15b6dd25abab191f5;a202db5f94d55a33210112fce46afa98;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047827/SRR1047827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047827/SRR1047827_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/007/SRR1047827/SRR1047827_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/007/SRR1047827/SRR1047827_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047827/SRR1047827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047827/SRR1047827_2.fastq.gz;							1963291132	9fd930f88a44ba28162d0ad7236b7a13	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/007/SRR1047827	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/007/SRR1047827	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/007/SRR1047827				GSM1288371		BD HGB_3		2014-04-16
PRJNA231202	SRP033725	SAMN02441933	SRS513911	SRX390440	SRR1047838	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	24505161	2499526422	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288374: Control HGB_6; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288374	GSM1288374_r1	945080423;977821799;	b1bf69e8e5896a1645c9eb2df5c290fa;615f3a2f2f570b8f75fb369bfecff3b0;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047838/SRR1047838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047838/SRR1047838_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/008/SRR1047838/SRR1047838_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/008/SRR1047838/SRR1047838_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047838/SRR1047838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047838/SRR1047838_2.fastq.gz;							1116309027	5e1d7edb33b7c5d0a896a08084f7cd20	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/008/SRR1047838	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/008/SRR1047838	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/008/SRR1047838				GSM1288374		Control HGB_6		2014-04-16
PRJNA231202	SRP033725	SAMN02441933	SRS513911	SRX390440	SRR1047839	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	26159748	3348447744	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288374: Control HGB_6; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288374	GSM1288374_r2	1373326188;1352445126;	5822b13aa722ade9f5b86c4bef723a9e;0e9a7212e7dcc2e39caff3033fe77f99;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/009/SRR1047839/SRR1047839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/009/SRR1047839/SRR1047839_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/009/SRR1047839/SRR1047839_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/009/SRR1047839/SRR1047839_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/009/SRR1047839/SRR1047839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/009/SRR1047839/SRR1047839_2.fastq.gz;							1748335094	de80cb48c8ac058923765300045d62f9	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/009/SRR1047839	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/009/SRR1047839	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/009/SRR1047839				GSM1288374		Control HGB_6		2014-04-16
PRJNA231202	SRP033725	SAMN02441933	SRS513911	SRX390440	SRR1047840	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	22710490	2906942720	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288374: Control HGB_6; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288374	GSM1288374_r3	1155886913;1167254147;	4cec2dd147de5e2388249b8ba1b124d9;f9097f05ebc89116751b59b5f34d75a6;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/000/SRR1047840/SRR1047840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/000/SRR1047840/SRR1047840_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/000/SRR1047840/SRR1047840_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/000/SRR1047840/SRR1047840_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/000/SRR1047840/SRR1047840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/000/SRR1047840/SRR1047840_2.fastq.gz;							1474238756	d801f4bdb9ca5eb2994cfc38866d6336	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/000/SRR1047840	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/000/SRR1047840	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/000/SRR1047840				GSM1288374		Control HGB_6		2014-04-16
PRJNA231202	SRP033725	SAMN02441933	SRS513911	SRX390440	SRR1047841	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	28462375	3643184000	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288374: Control HGB_6; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288374	GSM1288374_r4	1415910072;1440754006;	c5c5f60826161b3c85582bc6f6204870;2f46bef1ba943e7d2ae8151899c6baf4;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/001/SRR1047841/SRR1047841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/001/SRR1047841/SRR1047841_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/001/SRR1047841/SRR1047841_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/001/SRR1047841/SRR1047841_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/001/SRR1047841/SRR1047841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/001/SRR1047841/SRR1047841_2.fastq.gz;							1795774454	3d8d1bf4b4d0ee1424b882ddfdeaa86e	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/001/SRR1047841	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/001/SRR1047841	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/001/SRR1047841				GSM1288374		Control HGB_6		2014-04-16
PRJNA231202	SRP033725	SAMN02441933	SRS513911	SRX390440	SRR1047842	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	29624094	3791884032	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288374: Control HGB_6; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288374	GSM1288374_r5	1481435584;1519245826;	857a14643b089687dcce3b9ee8f19ad1;389b5a00e0a7b815c5f013d72f64d82f;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1047842/SRR1047842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1047842/SRR1047842_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/002/SRR1047842/SRR1047842_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/002/SRR1047842/SRR1047842_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1047842/SRR1047842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1047842/SRR1047842_2.fastq.gz;							1891814135	3a434f96839a74cba677508ea3928292	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/002/SRR1047842	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/002/SRR1047842	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/002/SRR1047842				GSM1288374		Control HGB_6		2014-04-16
PRJNA231202	SRP033725	SAMN02441945	SRS513912	SRX390441	SRR1047843	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	25409969	2591816838	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288375: Control HGB_7; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288375	GSM1288375_r1	921773010;970239378;	de96c94ea6b413c15c472763f83d0f4c;937ca72fec4e27f65ab734479f71e4a9;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047843/SRR1047843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047843/SRR1047843_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/003/SRR1047843/SRR1047843_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/003/SRR1047843/SRR1047843_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047843/SRR1047843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1047843/SRR1047843_2.fastq.gz;							1068567267	f525d75a1f85a28c1432ea8f259bffc5	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/003/SRR1047843	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/003/SRR1047843	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/003/SRR1047843				GSM1288375		Control HGB_7		2014-04-16
PRJNA231202	SRP033725	SAMN02441945	SRS513912	SRX390441	SRR1047844	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	23845637	3052241536	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288375: Control HGB_7; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288375	GSM1288375_r2	1242805344;1260494012;	f6606680cd7bf1e607c51db1161c8daa;ace29e74796130c92ec73e45e577febf;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047844/SRR1047844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047844/SRR1047844_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/004/SRR1047844/SRR1047844_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/004/SRR1047844/SRR1047844_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047844/SRR1047844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR1047844/SRR1047844_2.fastq.gz;							1606933654	10a67a8286ca75334f9ed7e0f30b027a	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/004/SRR1047844	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/004/SRR1047844	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/004/SRR1047844				GSM1288375		Control HGB_7		2014-04-16
PRJNA231202	SRP033725	SAMN02441945	SRS513912	SRX390441	SRR1047845	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	26552669	3398741632	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288375: Control HGB_7; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288375	GSM1288375_r3	1323372471;1343477414;	223488279e9795c2826d123cb0316713;50987fbed0073ad20dc44109cfeb96eb;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047845/SRR1047845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047845/SRR1047845_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/005/SRR1047845/SRR1047845_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/005/SRR1047845/SRR1047845_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047845/SRR1047845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR1047845/SRR1047845_2.fastq.gz;							1698402558	648dcf4ad3aa55a58789c860d0003f97	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/005/SRR1047845	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/005/SRR1047845	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/005/SRR1047845				GSM1288375		Control HGB_7		2014-04-16
PRJNA231202	SRP033725	SAMN02441945	SRS513912	SRX390441	SRR1047846	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	27079244	3466143232	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288375: Control HGB_7; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288375	GSM1288375_r4	1380570905;1429497810;	acdd8a065f1755e6f4af2a47db859009;d3d72d1633d2da72c837f42db7c5da73;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047846/SRR1047846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047846/SRR1047846_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/006/SRR1047846/SRR1047846_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/006/SRR1047846/SRR1047846_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047846/SRR1047846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR1047846/SRR1047846_2.fastq.gz;							1797938574	fd1d5011a0e657cc628a2a7866922be0	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/006/SRR1047846	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/006/SRR1047846	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/006/SRR1047846				GSM1288375		Control HGB_7		2014-04-16
PRJNA231202	SRP033725	SAMN02441945	SRS513912	SRX390441	SRR1047847	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	24517977	3138301056	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288375: Control HGB_7; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288375	GSM1288375_r5	1265397508;1262831145;	3619290240f42bc1b6c63f5df0f3c260;2154126485f0041300983723b5a38dd1;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047847/SRR1047847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047847/SRR1047847_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/007/SRR1047847/SRR1047847_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/007/SRR1047847/SRR1047847_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047847/SRR1047847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR1047847/SRR1047847_2.fastq.gz;							1615982509	c78b9f032002e2d09707bc34a11a3859	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/007/SRR1047847	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/007/SRR1047847	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/007/SRR1047847				GSM1288375		Control HGB_7		2014-04-16
PRJNA231202	SRP033725	SAMN02441932	SRS513913	SRX390442	SRR1047848	SRA115840	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	24166773	2465010846	GEO	2014-04-16	2015-06-19	Illumina Genome Analyzer II sequencing; GSM1288376: Control HGB_8; Homo sapiens; RNA-Seq	RNA-sequencing of the brain transcriptome implicates dysregulation of neuroplasticity, circadian rhythms, and GTPase binding in bipolar disorder	GSE53239	GSM1288376	GSM1288376_r1	909112717;952528956;	7be9ede9f0b9641d52d5472b9d5b025a;1224152ffaefe3879783e4ffff86031f;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047848/SRR1047848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047848/SRR1047848_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/008/SRR1047848/SRR1047848_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/008/SRR1047848/SRR1047848_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047848/SRR1047848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1047848/SRR1047848_2.fastq.gz;							1083860809	0046e241fdda795b6755d3a467212e69	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/008/SRR1047848	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/008/SRR1047848	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/008/SRR1047848				GSM1288376		Control HGB_8		2014-04-16
